arrival_date,booking_ts,stay_nights,channel,segment,origin,price_at_booking,cancelled,property_id
2022-02-13,2021-12-15T00:00:00Z,5,ota,leisure,US,81.02,False,P002
2022-02-13,2021-12-22T00:00:00Z,3,ota,business,CA,140.95,False,P002
2022-02-13,2022-02-10T00:00:00Z,6,direct,business,CA,172.84,False,P002
2022-02-13,2022-01-30T00:00:00Z,3,ota,leisure,DE,152.38,False,P002
2022-02-13,2022-01-25T00:00:00Z,3,direct,business,DE,147.9,True,P002
2022-02-13,2022-02-07T00:00:00Z,3,ota,business,MX,164.58,False,P002
2022-02-13,2021-12-25T00:00:00Z,2,direct,leisure,DE,152.94,False,P002
2022-02-13,2022-01-10T00:00:00Z,5,ota,business,US,164.69,False,P002
2022-02-13,2022-01-19T00:00:00Z,2,ota,leisure,CA,127.8,False,P002
2022-02-13,2022-02-04T00:00:00Z,1,direct,leisure,CA,166.7,False,P002
2022-02-13,2022-01-13T00:00:00Z,3,ota,leisure,DE,154.44,False,P002
2022-02-13,2022-01-20T00:00:00Z,5,direct,business,US,126.98,False,P002
2022-02-13,2022-01-28T00:00:00Z,4,direct,leisure,DE,180.92,False,P002
2022-02-13,2022-02-03T00:00:00Z,2,direct,business,US,164.18,False,P002
2022-02-13,2021-12-15T00:00:00Z,2,direct,business,CA,107.48,False,P002
2022-02-13,2022-02-09T00:00:00Z,3,ota,leisure,CA,151.47,False,P002
2022-02-14,2021-12-16T00:00:00Z,3,ota,leisure,GB,143.17,False,P002
2022-02-14,2021-12-16T00:00:00Z,4,ota,business,GB,160.82,False,P002
2022-02-14,2021-12-20T00:00:00Z,2,ota,business,DE,183.94,False,P002
2022-02-14,2022-02-05T00:00:00Z,2,ota,business,MX,141.94,False,P002
2022-02-14,2022-01-29T00:00:00Z,4,direct,leisure,CA,148.59,False,P002
2022-02-14,2022-02-03T00:00:00Z,2,ota,business,MX,130.56,False,P002
2022-02-14,2022-02-10T00:00:00Z,2,ota,business,US,188.44,False,P002
2022-02-14,2022-01-22T00:00:00Z,3,ota,leisure,US,151.18,False,P002
2022-02-14,2022-01-03T00:00:00Z,1,ota,leisure,CA,131.8,False,P002
2022-02-14,2022-02-09T00:00:00Z,2,direct,leisure,CA,159.41,False,P002
2022-02-15,2022-01-04T00:00:00Z,2,ota,leisure,MX,108.08,False,P002
2022-02-15,2022-02-12T00:00:00Z,1,ota,business,GB,172.97,False,P002
2022-02-15,2021-12-18T00:00:00Z,4,ota,leisure,US,136.7,False,P002
2022-02-15,2022-01-07T00:00:00Z,5,ota,business,GB,140.09,False,P002
2022-02-15,2022-02-10T00:00:00Z,2,direct,leisure,MX,156.47,False,P002
2022-02-15,2022-02-09T00:00:00Z,5,ota,leisure,MX,206.18,False,P002
2022-02-15,2021-12-22T00:00:00Z,4,direct,leisure,MX,124.74,False,P002
2022-02-15,2022-01-13T00:00:00Z,2,direct,leisure,CA,113.68,False,P002
2022-02-15,2022-01-30T00:00:00Z,1,direct,leisure,DE,115.31,False,P002
2022-02-15,2022-01-28T00:00:00Z,1,direct,business,GB,123.86,False,P002
2022-02-15,2022-02-13T00:00:00Z,2,direct,business,MX,113.86,False,P002
2022-02-15,2022-01-22T00:00:00Z,1,ota,leisure,US,123.55,False,P002
2022-02-15,2022-02-02T00:00:00Z,1,direct,business,GB,161.27,False,P002
2022-02-15,2022-01-16T00:00:00Z,3,ota,leisure,DE,170.37,False,P002
2022-02-16,2022-02-14T00:00:00Z,2,ota,leisure,US,141.4,False,P002
2022-02-16,2022-01-19T00:00:00Z,4,ota,leisure,GB,209.29,False,P002
2022-02-16,2022-01-07T00:00:00Z,3,ota,leisure,US,176.04,False,P002
2022-02-16,2022-02-14T00:00:00Z,3,ota,leisure,GB,136.85,False,P002
2022-02-16,2022-01-25T00:00:00Z,1,ota,leisure,MX,125.74,False,P002
2022-02-16,2022-02-12T00:00:00Z,4,direct,business,CA,126.54,False,P002
2022-02-16,2022-01-25T00:00:00Z,4,ota,leisure,CA,106.18,False,P002
2022-02-16,2022-02-13T00:00:00Z,5,ota,leisure,GB,157.31,False,P002
2022-02-16,2022-01-24T00:00:00Z,2,ota,business,DE,158.13,False,P002
2022-02-16,2022-02-11T00:00:00Z,2,ota,business,CA,149.78,True,P002
2022-02-16,2021-12-18T00:00:00Z,3,direct,leisure,US,148.0,False,P002
2022-02-16,2022-02-06T00:00:00Z,3,ota,leisure,US,162.73,False,P002
2022-02-16,2022-02-09T00:00:00Z,3,ota,business,MX,165.81,False,P002
2022-02-17,2022-01-24T00:00:00Z,3,direct,leisure,CA,118.46,False,P002
2022-02-17,2022-02-13T00:00:00Z,3,direct,leisure,CA,162.19,False,P002
2022-02-17,2022-02-04T00:00:00Z,6,ota,leisure,DE,170.11,False,P002
2022-02-17,2021-12-19T00:00:00Z,2,ota,business,US,127.24,False,P002
2022-02-17,2022-01-19T00:00:00Z,2,ota,business,GB,162.33,False,P002
2022-02-17,2022-02-10T00:00:00Z,1,direct,business,GB,148.27,False,P002
2022-02-17,2022-02-12T00:00:00Z,3,ota,business,CA,209.88,False,P002
2022-02-17,2022-01-26T00:00:00Z,6,ota,business,CA,145.09,False,P002
2022-02-17,2022-01-14T00:00:00Z,7,direct,leisure,US,177.48,False,P002
2022-02-18,2022-02-10T00:00:00Z,1,direct,business,DE,172.47,False,P002
2022-02-18,2022-02-02T00:00:00Z,3,direct,business,CA,153.31,False,P002
2022-02-18,2022-02-08T00:00:00Z,3,direct,business,MX,143.8,True,P002
2022-02-18,2022-02-15T00:00:00Z,3,ota,leisure,US,192.61,False,P002
2022-02-18,2022-02-15T00:00:00Z,2,ota,leisure,US,99.85,False,P002
2022-02-18,2022-02-02T00:00:00Z,3,direct,business,MX,119.99,False,P002
2022-02-18,2022-01-30T00:00:00Z,6,ota,leisure,US,209.8,False,P002
2022-02-18,2022-01-06T00:00:00Z,5,ota,business,MX,137.33,True,P002
2022-02-18,2022-02-10T00:00:00Z,4,direct,leisure,MX,139.91,False,P002
2022-02-18,2022-02-13T00:00:00Z,2,direct,leisure,GB,163.06,False,P002
2022-02-18,2022-02-14T00:00:00Z,1,ota,business,CA,122.94,False,P002
2022-02-18,2022-02-12T00:00:00Z,9,ota,business,DE,153.76,False,P002
2022-02-18,2022-01-12T00:00:00Z,4,ota,business,DE,127.61,False,P002
2022-02-18,2022-01-10T00:00:00Z,2,direct,business,CA,186.71,False,P002
2022-02-18,2022-02-13T00:00:00Z,1,ota,business,DE,161.53,False,P002
2022-02-19,2021-12-31T00:00:00Z,3,ota,leisure,US,197.56,False,P002
2022-02-19,2022-01-11T00:00:00Z,3,direct,leisure,GB,161.7,False,P002
2022-02-19,2022-02-12T00:00:00Z,3,ota,leisure,US,161.13,False,P002
2022-02-19,2021-12-31T00:00:00Z,3,direct,business,MX,175.71,False,P002
2022-02-19,2022-02-09T00:00:00Z,3,ota,business,CA,184.92,False,P002
2022-02-19,2022-01-31T00:00:00Z,1,direct,leisure,GB,154.12,False,P002
2022-02-19,2022-02-13T00:00:00Z,1,ota,leisure,US,219.53,False,P002
2022-02-19,2022-01-20T00:00:00Z,1,direct,business,CA,153.05,False,P002
2022-02-19,2022-02-13T00:00:00Z,4,ota,business,GB,160.52,False,P002
2022-02-20,2022-02-08T00:00:00Z,3,direct,business,DE,151.73,False,P002
2022-02-20,2022-01-22T00:00:00Z,2,ota,leisure,US,113.25,False,P002
2022-02-20,2022-02-13T00:00:00Z,3,ota,leisure,MX,160.4,False,P002
2022-02-20,2022-02-17T00:00:00Z,5,direct,leisure,GB,210.27,False,P002
2022-02-20,2022-02-10T00:00:00Z,1,ota,business,DE,162.54,False,P002
2022-02-20,2021-12-31T00:00:00Z,4,ota,leisure,DE,169.49,True,P002
2022-02-20,2022-02-12T00:00:00Z,3,ota,business,GB,188.14,False,P002
2022-02-20,2022-02-11T00:00:00Z,2,direct,business,US,189.52,False,P002
2022-02-20,2021-12-22T00:00:00Z,6,ota,business,GB,125.61,False,P002
2022-02-20,2021-12-28T00:00:00Z,2,ota,leisure,CA,160.4,False,P002
2022-02-20,2022-02-09T00:00:00Z,3,direct,leisure,GB,177.94,False,P002
2022-02-20,2022-02-09T00:00:00Z,4,direct,leisure,CA,131.18,False,P002
2022-02-20,2022-01-31T00:00:00Z,3,direct,leisure,GB,168.57,False,P002
2022-02-20,2022-02-17T00:00:00Z,4,ota,leisure,DE,187.13,False,P002
2022-02-21,2022-02-15T00:00:00Z,1,direct,business,MX,168.84,True,P002
2022-02-21,2022-02-15T00:00:00Z,1,ota,leisure,CA,139.1,False,P002
2022-02-21,2022-02-18T00:00:00Z,5,ota,leisure,MX,107.38,False,P002
2022-02-21,2022-02-19T00:00:00Z,6,ota,business,GB,117.02,False,P002
2022-02-21,2022-01-30T00:00:00Z,3,ota,leisure,GB,201.76,False,P002
2022-02-21,2022-01-06T00:00:00Z,3,ota,leisure,CA,205.57,False,P002
2022-02-21,2022-02-05T00:00:00Z,1,direct,business,GB,161.15,False,P002
2022-02-21,2022-02-20T00:00:00Z,6,direct,business,DE,138.8,False,P002
2022-02-21,2022-02-15T00:00:00Z,3,direct,business,DE,142.7,False,P002
2022-02-21,2022-02-17T00:00:00Z,5,direct,leisure,GB,141.84,False,P002
2022-02-21,2022-01-27T00:00:00Z,6,ota,leisure,MX,199.09,False,P002
2022-02-21,2021-12-23T00:00:00Z,3,ota,business,CA,161.26,False,P002
2022-02-21,2022-01-30T00:00:00Z,4,ota,leisure,CA,134.19,False,P002
2022-02-21,2022-01-14T00:00:00Z,2,direct,leisure,DE,120.48,False,P002
2022-02-21,2022-02-11T00:00:00Z,5,direct,business,CA,141.98,False,P002
2022-02-21,2022-01-13T00:00:00Z,8,ota,leisure,US,205.83,False,P002
2022-02-21,2022-01-15T00:00:00Z,6,direct,business,CA,174.27,False,P002
2022-02-21,2022-02-19T00:00:00Z,2,direct,business,CA,152.89,True,P002
2022-02-21,2022-02-11T00:00:00Z,1,ota,leisure,CA,141.69,False,P002
2022-02-21,2022-02-18T00:00:00Z,6,direct,leisure,US,131.26,False,P002
2022-02-21,2022-02-04T00:00:00Z,1,ota,business,US,165.57,False,P002
2022-02-21,2022-02-17T00:00:00Z,6,direct,business,GB,178.59,False,P002
2022-02-21,2022-01-22T00:00:00Z,4,direct,business,CA,132.06,False,P002
2022-02-21,2022-02-14T00:00:00Z,5,direct,leisure,MX,145.7,False,P002
2022-02-22,2021-12-24T00:00:00Z,4,ota,leisure,GB,132.15,False,P002
2022-02-22,2022-02-15T00:00:00Z,1,direct,leisure,DE,168.87,False,P002
2022-02-22,2022-01-30T00:00:00Z,4,direct,business,GB,155.94,False,P002
2022-02-22,2021-12-25T00:00:00Z,1,ota,business,CA,112.82,False,P002
2022-02-22,2022-01-24T00:00:00Z,2,direct,business,DE,142.82,False,P002
2022-02-22,2022-01-21T00:00:00Z,6,direct,business,MX,108.93,False,P002
2022-02-22,2021-12-24T00:00:00Z,8,direct,business,DE,166.32,True,P002
2022-02-22,2022-01-11T00:00:00Z,4,direct,business,DE,144.46,False,P002
2022-02-22,2022-02-12T00:00:00Z,5,direct,business,MX,156.27,False,P002
2022-02-22,2022-02-12T00:00:00Z,4,ota,leisure,MX,127.95,False,P002
2022-02-23,2022-02-19T00:00:00Z,3,ota,business,US,114.75,False,P002
2022-02-23,2022-02-16T00:00:00Z,4,ota,leisure,DE,123.21,False,P002
2022-02-23,2022-02-17T00:00:00Z,3,direct,leisure,CA,145.6,False,P002
2022-02-23,2022-01-08T00:00:00Z,4,ota,leisure,CA,117.66,False,P002
2022-02-23,2022-02-12T00:00:00Z,4,ota,leisure,DE,161.03,False,P002
2022-02-23,2022-01-31T00:00:00Z,2,ota,leisure,US,89.75,False,P002
2022-02-23,2022-02-13T00:00:00Z,1,direct,business,MX,181.23,False,P002
2022-02-23,2022-02-11T00:00:00Z,3,direct,business,MX,131.78,False,P002
2022-02-23,2022-01-29T00:00:00Z,5,direct,leisure,DE,142.36,False,P002
2022-02-23,2022-01-30T00:00:00Z,5,ota,leisure,GB,199.45,False,P002
2022-02-23,2022-02-17T00:00:00Z,4,ota,leisure,CA,180.08,False,P002
2022-02-23,2022-02-13T00:00:00Z,2,ota,leisure,MX,110.14,False,P002
2022-02-24,2022-01-15T00:00:00Z,2,direct,business,GB,233.26,False,P002
2022-02-24,2021-12-26T00:00:00Z,4,direct,business,DE,129.85,False,P002
2022-02-24,2022-01-05T00:00:00Z,4,ota,business,CA,204.33,False,P002
2022-02-24,2022-02-17T00:00:00Z,3,direct,business,US,153.64,False,P002
2022-02-24,2022-02-08T00:00:00Z,2,ota,business,DE,162.79,False,P002
2022-02-24,2022-02-20T00:00:00Z,7,ota,business,US,91.74,False,P002
2022-02-24,2022-02-20T00:00:00Z,3,ota,business,MX,176.52,False,P002
2022-02-24,2022-02-03T00:00:00Z,4,direct,business,DE,165.62,False,P002
2022-02-24,2022-02-05T00:00:00Z,3,ota,business,CA,169.54,False,P002
2022-02-24,2022-02-14T00:00:00Z,2,direct,business,CA,144.75,False,P002
2022-02-24,2022-02-19T00:00:00Z,1,direct,leisure,CA,143.69,False,P002
2022-02-24,2022-02-17T00:00:00Z,5,direct,leisure,CA,97.38,False,P002
2022-02-24,2022-02-20T00:00:00Z,3,direct,business,CA,171.94,False,P002
2022-02-24,2022-02-15T00:00:00Z,6,ota,business,MX,128.81,False,P002
2022-02-24,2022-02-12T00:00:00Z,9,direct,leisure,US,152.36,False,P002
2022-02-24,2022-02-12T00:00:00Z,1,direct,business,GB,105.1,False,P002
2022-02-24,2022-01-26T00:00:00Z,3,ota,business,DE,132.87,False,P002
2022-02-24,2022-02-07T00:00:00Z,2,direct,leisure,DE,144.09,False,P002
2022-02-24,2022-01-04T00:00:00Z,2,ota,leisure,GB,164.67,False,P002
2022-02-25,2022-02-13T00:00:00Z,2,ota,leisure,US,155.36,True,P002
2022-02-25,2022-02-03T00:00:00Z,4,ota,business,US,131.4,False,P002
2022-02-25,2022-02-03T00:00:00Z,4,ota,leisure,DE,115.07,False,P002
2022-02-25,2022-02-04T00:00:00Z,2,direct,leisure,US,145.04,True,P002
2022-02-25,2022-02-01T00:00:00Z,7,ota,leisure,MX,135.59,True,P002
2022-02-25,2022-02-23T00:00:00Z,1,direct,business,CA,160.39,False,P002
2022-02-25,2022-01-25T00:00:00Z,3,ota,business,GB,152.9,False,P002
2022-02-25,2022-02-19T00:00:00Z,5,ota,business,US,119.62,False,P002
2022-02-25,2022-01-11T00:00:00Z,2,direct,business,GB,178.72,False,P002
2022-02-25,2022-02-22T00:00:00Z,2,direct,business,DE,174.05,False,P002
2022-02-25,2022-01-03T00:00:00Z,6,ota,leisure,US,122.08,False,P002
2022-02-25,2022-02-23T00:00:00Z,3,direct,business,DE,89.02,True,P002
2022-02-25,2022-01-08T00:00:00Z,1,ota,business,MX,106.32,False,P002
2022-02-25,2022-02-16T00:00:00Z,4,ota,business,DE,188.1,False,P002
2022-02-26,2022-02-20T00:00:00Z,1,direct,business,US,152.7,False,P002
2022-02-26,2022-02-06T00:00:00Z,1,direct,leisure,DE,159.83,False,P002
2022-02-26,2022-02-12T00:00:00Z,3,ota,leisure,CA,78.94,False,P002
2022-02-26,2021-12-28T00:00:00Z,5,ota,business,DE,138.05,False,P002
2022-02-26,2022-02-16T00:00:00Z,2,ota,business,US,134.01,False,P002
2022-02-26,2022-01-31T00:00:00Z,4,direct,leisure,US,144.91,False,P002
2022-02-26,2021-12-28T00:00:00Z,3,direct,business,DE,118.27,False,P002
2022-02-26,2022-02-13T00:00:00Z,2,direct,business,DE,165.05,False,P002
2022-02-26,2022-01-28T00:00:00Z,4,ota,business,CA,138.26,False,P002
2022-02-26,2022-02-16T00:00:00Z,1,direct,business,GB,181.13,False,P002
2022-02-26,2022-02-20T00:00:00Z,5,ota,leisure,GB,147.68,False,P002
2022-02-27,2022-02-04T00:00:00Z,3,ota,business,CA,135.35,False,P002
2022-02-27,2022-01-21T00:00:00Z,2,ota,business,US,125.95,False,P002
2022-02-27,2022-01-16T00:00:00Z,2,direct,business,DE,224.68,False,P002
2022-02-27,2021-12-30T00:00:00Z,5,ota,business,DE,137.63,False,P002
2022-02-27,2022-01-29T00:00:00Z,6,ota,business,MX,220.43,True,P002
2022-02-27,2022-01-06T00:00:00Z,4,ota,leisure,DE,136.59,True,P002
2022-02-27,2021-12-29T00:00:00Z,1,ota,business,CA,207.29,False,P002
2022-02-27,2022-02-23T00:00:00Z,2,ota,business,GB,197.15,False,P002
2022-02-27,2022-02-23T00:00:00Z,4,ota,business,MX,192.94,False,P002
2022-02-27,2022-02-19T00:00:00Z,4,ota,business,MX,120.69,False,P002
2022-02-27,2022-01-19T00:00:00Z,7,direct,leisure,CA,185.49,False,P002
2022-02-27,2021-12-29T00:00:00Z,4,ota,business,GB,91.8,False,P002
2022-02-27,2022-02-23T00:00:00Z,4,ota,leisure,US,136.89,False,P002
2022-02-27,2022-01-18T00:00:00Z,4,direct,leisure,CA,147.55,False,P002
2022-02-27,2021-12-29T00:00:00Z,2,direct,business,GB,132.28,False,P002
2022-02-27,2022-02-19T00:00:00Z,2,direct,leisure,US,97.53,False,P002
2022-02-27,2022-02-21T00:00:00Z,2,direct,leisure,DE,118.66,False,P002
2022-02-28,2022-01-10T00:00:00Z,3,ota,leisure,GB,144.0,False,P002
2022-02-28,2022-02-18T00:00:00Z,1,ota,business,GB,145.07,False,P002
2022-02-28,2022-02-23T00:00:00Z,2,ota,leisure,DE,123.62,False,P002
2022-02-28,2022-01-24T00:00:00Z,2,ota,leisure,GB,124.01,False,P002
2022-02-28,2022-01-28T00:00:00Z,1,ota,leisure,DE,157.74,False,P002
2022-02-28,2022-02-08T00:00:00Z,5,direct,business,MX,146.54,False,P002
2022-02-28,2022-02-03T00:00:00Z,2,direct,business,DE,127.21,False,P002
2022-02-28,2022-02-07T00:00:00Z,1,ota,business,GB,144.86,False,P002
2022-02-28,2022-02-18T00:00:00Z,3,ota,leisure,CA,117.77,False,P002
2022-03-01,2022-02-16T00:00:00Z,1,ota,leisure,MX,165.68,False,P002
2022-03-01,2022-02-23T00:00:00Z,2,direct,leisure,US,141.83,False,P002
2022-03-01,2022-01-26T00:00:00Z,3,direct,business,DE,108.4,False,P002
2022-03-01,2022-02-05T00:00:00Z,2,direct,business,CA,158.75,False,P002
2022-03-01,2022-01-21T00:00:00Z,4,direct,leisure,CA,147.09,False,P002
2022-03-01,2022-01-17T00:00:00Z,7,direct,leisure,US,185.3,False,P002
2022-03-01,2022-01-23T00:00:00Z,2,direct,business,CA,101.57,False,P002
2022-03-01,2022-02-19T00:00:00Z,2,direct,business,DE,121.54,False,P002
2022-03-01,2022-01-14T00:00:00Z,4,direct,business,US,125.89,True,P002
2022-03-01,2022-02-24T00:00:00Z,2,ota,business,DE,181.89,False,P002
2022-03-01,2022-02-21T00:00:00Z,4,ota,leisure,GB,88.63,False,P002
2022-03-01,2022-01-15T00:00:00Z,2,ota,business,DE,155.21,False,P002
2022-03-01,2022-02-04T00:00:00Z,1,ota,business,US,189.58,False,P002
2022-03-01,2022-02-17T00:00:00Z,1,direct,leisure,GB,122.03,False,P002
2022-03-01,2022-02-19T00:00:00Z,1,direct,business,CA,149.13,False,P002
2022-03-01,2022-02-18T00:00:00Z,4,ota,business,DE,115.21,False,P002
2022-03-01,2022-02-26T00:00:00Z,2,ota,leisure,GB,137.01,False,P002
2022-03-01,2022-02-26T00:00:00Z,1,direct,leisure,MX,151.36,False,P002
2022-03-01,2022-01-19T00:00:00Z,1,direct,leisure,MX,178.99,False,P002
2022-03-01,2021-12-31T00:00:00Z,5,direct,business,US,178.08,False,P002
2022-03-01,2022-01-20T00:00:00Z,3,direct,leisure,US,167.21,False,P002
2022-03-02,2022-02-23T00:00:00Z,5,ota,leisure,CA,139.26,False,P002
2022-03-02,2022-02-15T00:00:00Z,4,ota,leisure,US,112.1,False,P002
2022-03-02,2022-02-27T00:00:00Z,1,ota,business,CA,162.08,False,P002
2022-03-02,2022-01-23T00:00:00Z,3,direct,business,GB,126.72,True,P002
2022-03-02,2022-01-25T00:00:00Z,2,ota,leisure,MX,126.51,False,P002
2022-03-02,2022-02-24T00:00:00Z,4,direct,leisure,GB,161.29,False,P002
2022-03-02,2022-02-20T00:00:00Z,2,ota,business,US,150.62,False,P002
2022-03-02,2022-01-20T00:00:00Z,1,direct,business,CA,125.47,False,P002
2022-03-02,2022-02-22T00:00:00Z,6,ota,business,US,131.23,False,P002
2022-03-02,2022-02-17T00:00:00Z,5,ota,leisure,GB,129.32,False,P002
2022-03-02,2022-01-14T00:00:00Z,4,ota,business,DE,156.02,True,P002
2022-03-02,2022-01-05T00:00:00Z,4,direct,leisure,MX,158.04,False,P002
2022-03-02,2022-01-15T00:00:00Z,4,direct,business,MX,191.14,True,P002
2022-03-02,2022-01-21T00:00:00Z,5,ota,business,US,183.13,True,P002
2022-03-03,2022-03-01T00:00:00Z,2,ota,business,DE,152.05,False,P002
2022-03-03,2022-02-10T00:00:00Z,1,direct,leisure,MX,212.62,False,P002
2022-03-03,2022-02-25T00:00:00Z,2,direct,leisure,US,174.66,False,P002
2022-03-03,2022-02-24T00:00:00Z,2,ota,business,GB,175.23,False,P002
2022-03-03,2022-01-03T00:00:00Z,1,direct,business,DE,96.02,False,P002
2022-03-03,2022-01-20T00:00:00Z,1,direct,business,US,120.1,False,P002
2022-03-03,2022-02-22T00:00:00Z,3,direct,business,CA,117.04,False,P002
2022-03-03,2022-02-08T00:00:00Z,8,direct,business,US,159.92,False,P002
2022-03-03,2022-02-24T00:00:00Z,3,direct,leisure,DE,131.71,False,P002
2022-03-03,2022-02-22T00:00:00Z,5,direct,business,MX,175.66,False,P002
2022-03-03,2022-02-22T00:00:00Z,3,direct,leisure,DE,117.34,False,P002
2022-03-03,2022-01-02T00:00:00Z,5,direct,leisure,MX,139.1,False,P002
2022-03-04,2022-02-18T00:00:00Z,1,ota,leisure,CA,128.66,False,P002
2022-03-04,2022-01-10T00:00:00Z,1,ota,business,US,146.21,False,P002
2022-03-04,2022-02-28T00:00:00Z,3,direct,business,MX,132.75,False,P002
2022-03-04,2022-02-16T00:00:00Z,1,ota,business,CA,162.21,False,P002
2022-03-04,2022-02-08T00:00:00Z,2,direct,business,MX,159.89,False,P002
2022-03-04,2022-02-26T00:00:00Z,5,direct,business,GB,195.11,True,P002
2022-03-04,2022-02-17T00:00:00Z,1,ota,business,US,124.38,False,P002
2022-03-04,2022-01-25T00:00:00Z,4,direct,leisure,GB,177.65,False,P002
2022-03-04,2022-02-03T00:00:00Z,2,ota,leisure,DE,139.13,False,P002
2022-03-04,2022-01-28T00:00:00Z,1,direct,leisure,US,130.98,False,P002
2022-03-04,2022-01-23T00:00:00Z,4,direct,business,GB,92.4,False,P002
2022-03-04,2022-02-09T00:00:00Z,3,ota,leisure,US,117.71,False,P002
2022-03-04,2022-02-21T00:00:00Z,6,ota,business,DE,156.13,False,P002
2022-03-04,2022-02-25T00:00:00Z,7,ota,business,DE,104.04,False,P002
2022-03-04,2022-03-02T00:00:00Z,3,ota,business,DE,164.17,True,P002
2022-03-04,2022-02-22T00:00:00Z,5,direct,business,MX,104.35,False,P002
2022-03-04,2022-01-28T00:00:00Z,1,ota,business,GB,150.66,False,P002
2022-03-04,2022-02-03T00:00:00Z,4,direct,business,CA,85.76,False,P002
2022-03-04,2022-02-27T00:00:00Z,3,direct,business,MX,139.21,False,P002
2022-03-05,2022-02-13T00:00:00Z,1,direct,business,MX,107.64,False,P002
2022-03-05,2022-02-12T00:00:00Z,6,direct,leisure,US,126.36,False,P002
2022-03-05,2022-02-23T00:00:00Z,3,ota,business,DE,178.36,False,P002
2022-03-05,2022-01-26T00:00:00Z,2,ota,business,GB,166.84,False,P002
2022-03-05,2022-03-03T00:00:00Z,1,direct,business,MX,94.66,True,P002
2022-03-05,2022-01-10T00:00:00Z,4,direct,leisure,US,173.62,False,P002
2022-03-05,2022-02-28T00:00:00Z,3,direct,leisure,MX,169.3,False,P002
2022-03-05,2022-02-26T00:00:00Z,1,ota,business,DE,206.11,True,P002
2022-03-05,2022-03-01T00:00:00Z,1,direct,business,DE,162.42,False,P002
2022-03-05,2022-02-19T00:00:00Z,3,ota,business,CA,138.39,False,P002
2022-03-05,2022-02-02T00:00:00Z,2,direct,leisure,DE,107.8,True,P002
2022-03-05,2022-02-24T00:00:00Z,3,ota,leisure,US,155.47,False,P002
2022-03-05,2022-02-16T00:00:00Z,4,ota,business,MX,113.67,False,P002
2022-03-05,2022-02-28T00:00:00Z,2,direct,leisure,DE,87.86,False,P002
2022-03-06,2022-02-20T00:00:00Z,7,direct,leisure,MX,163.39,True,P002
2022-03-06,2022-01-29T00:00:00Z,2,direct,business,MX,193.97,False,P002
2022-03-06,2022-02-28T00:00:00Z,2,ota,leisure,CA,118.68,False,P002
2022-03-06,2022-02-27T00:00:00Z,3,ota,business,CA,138.14,False,P002
2022-03-06,2022-03-02T00:00:00Z,3,direct,business,DE,98.75,False,P002
2022-03-06,2022-03-01T00:00:00Z,5,direct,leisure,DE,169.64,True,P002
2022-03-06,2022-02-24T00:00:00Z,4,ota,business,US,115.58,False,P002
2022-03-06,2022-02-25T00:00:00Z,2,direct,leisure,US,177.72,True,P002
2022-03-06,2022-02-21T00:00:00Z,1,ota,leisure,US,155.64,False,P002
2022-03-06,2022-02-13T00:00:00Z,2,ota,business,DE,122.39,False,P002
2022-03-06,2022-02-06T00:00:00Z,4,ota,leisure,DE,160.15,True,P002
2022-03-06,2022-01-29T00:00:00Z,6,ota,leisure,GB,189.41,False,P002
2022-03-06,2022-02-19T00:00:00Z,4,ota,leisure,MX,188.88,False,P002
2022-03-06,2022-03-03T00:00:00Z,3,direct,business,CA,197.45,False,P002
2022-03-06,2022-02-16T00:00:00Z,6,ota,leisure,DE,117.03,False,P002
2022-03-07,2022-03-02T00:00:00Z,4,direct,leisure,GB,202.71,False,P002
2022-03-07,2022-02-28T00:00:00Z,4,ota,leisure,MX,150.34,False,P002
2022-03-07,2022-02-06T00:00:00Z,3,direct,business,DE,161.83,False,P002
2022-03-07,2022-02-26T00:00:00Z,5,direct,business,DE,168.45,False,P002
2022-03-07,2022-02-28T00:00:00Z,4,direct,business,US,163.25,True,P002
2022-03-07,2022-01-09T00:00:00Z,4,ota,business,DE,162.34,False,P002
2022-03-07,2022-03-01T00:00:00Z,5,direct,leisure,DE,160.78,False,P002
2022-03-07,2022-02-05T00:00:00Z,3,ota,leisure,MX,135.48,False,P002
2022-03-07,2022-03-03T00:00:00Z,2,ota,leisure,CA,147.28,False,P002
2022-03-07,2022-03-01T00:00:00Z,3,ota,leisure,MX,157.38,False,P002
2022-03-07,2022-03-03T00:00:00Z,3,direct,leisure,GB,123.16,False,P002
2022-03-07,2022-03-03T00:00:00Z,2,direct,leisure,DE,83.74,False,P002
2022-03-07,2022-01-27T00:00:00Z,6,direct,business,US,167.46,False,P002
2022-03-07,2022-01-19T00:00:00Z,2,ota,business,CA,152.39,True,P002
2022-03-07,2022-02-07T00:00:00Z,5,direct,business,US,178.17,False,P002
2022-03-08,2022-02-11T00:00:00Z,6,direct,leisure,CA,161.93,False,P002
2022-03-08,2022-02-27T00:00:00Z,3,ota,leisure,CA,135.54,False,P002
2022-03-08,2022-01-24T00:00:00Z,3,direct,business,CA,138.17,False,P002
2022-03-08,2022-02-12T00:00:00Z,4,ota,leisure,MX,140.83,False,P002
2022-03-08,2022-02-07T00:00:00Z,1,direct,leisure,MX,186.37,False,P002
2022-03-08,2022-01-16T00:00:00Z,6,ota,business,US,140.67,False,P002
2022-03-08,2022-02-25T00:00:00Z,4,ota,business,DE,137.98,True,P002
2022-03-08,2022-03-02T00:00:00Z,7,ota,business,GB,141.55,False,P002
